matchurl,home_team,away_team,event,player_name,team,minute,is_home,home_team_goals,away_team_goals,team_against
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute In","Nick Deschacht","K. WS Oudenburg",67,1,3,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute Out","Andres 'T Kint","K. WS Oudenburg",67,1,3,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute In","Jaden Mercy","K. SV Bredene A",69,0,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute In","Kenji Verminck","K. SV Bredene A",69,0,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute Out","Mehdi Hossaini","K. SV Bredene A",69,0,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute Out","Melek Labihi","K. SV Bredene A",69,0,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute In","Omid Aslami","K. WS Oudenburg",78,1,3,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute In","Matisse Coudeville","K. WS Oudenburg",78,1,3,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute Out","Renzo Gevaert","K. WS Oudenburg",78,1,3,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Substitute Out","Dieter Wittesaele","K. WS Oudenburg",78,1,3,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124490","K. WS Oudenburg","K. SV Bredene A","Goal","Wolfgang Constandt","K. WS Oudenburg",83,1,4,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Yellow Card","Gilles Rosseel","K. VC Ardooie A",6,1,0,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Penalty","Jörg Roger Dutoit","K.R.C. Waregem A",38,0,0,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Yellow Card","Jarne Vanderpoorten","K.R.C. Waregem A",45,0,0,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Yellow Card","Gianluca Cardoen","K. VC Ardooie A",49,1,0,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute In","Arnaut Devenyns","K.R.C. Waregem A",63,0,0,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute In","Obi Lein","K.R.C. Waregem A",63,0,0,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute Out","Emiel Delmulle","K.R.C. Waregem A",63,0,0,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute Out","Matteo Dujardin","K.R.C. Waregem A",63,0,0,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute In","Rune Babylon","K. VC Ardooie A",66,1,0,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute In","Edouard Holvoet","K. VC Ardooie A",66,1,0,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute Out","Giovanni Franco Simoês","K. VC Ardooie A",66,1,0,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute Out","Jordi Loncke","K. VC Ardooie A",66,1,0,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Goal","Kasper Claeys","K.R.C. Waregem A",68,0,0,2,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Yellow Card","Robbe Driessens","K.R.C. Waregem A",71,0,0,2,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute In","Gilles Van Maeldergem","K.R.C. Waregem A",72,0,0,2,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute Out","Robbe Debue","K.R.C. Waregem A",72,0,0,2,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Yellow Card","Gregory Hermans","K. VC Ardooie A",79,1,0,2,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute In","Achille Callens","K. VC Ardooie A",81,1,0,2,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute In","Matisse Maelfait","K. VC Ardooie A",81,1,0,2,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute In","Guillaume Tournicourt","K. VC Ardooie A",81,1,0,2,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute Out","Gregory Hermans","K. VC Ardooie A",81,1,0,2,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute Out","Gilles Rosseel","K. VC Ardooie A",81,1,0,2,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute Out","Vadim Vanneste","K. VC Ardooie A",81,1,0,2,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Goal","Glenn Maddens","K. VC Ardooie A",86,1,1,2,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Yellow-Red Card","Jarne Vanderpoorten","K.R.C. Waregem A",86,0,1,2,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute In","Noah Debosschere","K.R.C. Waregem A",87,0,1,2,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Substitute Out","Kasper Claeys","K.R.C. Waregem A",87,0,1,2,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124485","K. VC Ardooie A","K.R.C. Waregem A","Yellow Card","Tim Langeraet","K. VC Ardooie A",88,1,1,2,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Own Goal","Thijs Debuyck","K. VC Ardooie A",28,0,0,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Goal","Michael François Slowik","KFC Aalbeke Sport A",49,1,1,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Yellow Card","Glenn Maddens","K. VC Ardooie A",49,0,1,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Yellow Card","Jeroen Vlieghe","KFC Aalbeke Sport A",51,1,1,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Yellow Card","Marvin Pierre Turcan","KFC Aalbeke Sport A",53,1,1,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Goal","Ariel Kemeth Yobo","KFC Aalbeke Sport A",62,1,2,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute In","Jan De Winter","KFC Aalbeke Sport A",65,1,2,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute Out","Amine Ahdach","KFC Aalbeke Sport A",65,1,2,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Goal","Aymeric Cottenceau","KFC Aalbeke Sport A",66,1,3,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute In","Gianluca Cardoen","K. VC Ardooie A",68,0,3,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute In","Guillaume Tournicourt","K. VC Ardooie A",68,0,3,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute Out","Achille Callens","K. VC Ardooie A",68,0,3,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute Out","Giovanni Franco Simoês","K. VC Ardooie A",68,0,3,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute In","Nathan Bunga Mbuta","KFC Aalbeke Sport A",71,1,3,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute Out","Ariel Kemeth Yobo","KFC Aalbeke Sport A",71,1,3,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Yellow Card","Jordi Loncke","K. VC Ardooie A",80,0,3,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute In","Mathias Deveugele","KFC Aalbeke Sport A",81,1,3,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute Out","Aymeric Cottenceau","KFC Aalbeke Sport A",81,1,3,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute In","Matisse Maelfait","K. VC Ardooie A",82,0,3,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute In","Maxim Ver Eecke","K. VC Ardooie A",82,0,3,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute Out","Jordi Loncke","K. VC Ardooie A",82,0,3,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124492","KFC Aalbeke Sport A","K. VC Ardooie A","Substitute Out","Vusumuzi Nyoni","K. VC Ardooie A",82,0,3,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute In","Rune Vandamme-Vinckier","K. FC Varsenare A",45,0,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute Out","Robby Bollaert","K. FC Varsenare A",45,0,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Goal","Jasper Cornillie","K. Eendr. Wervik A",50,1,1,0,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute In","Geoffrey Coppin","K. Eendr. Wervik A",55,1,1,0,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute Out","Maxime Vandelannoitte","K. Eendr. Wervik A",55,1,1,0,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Goal","Geoffrey Coppin","K. Eendr. Wervik A",60,1,2,0,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Goal","Jari Van De Maele","K. FC Varsenare A",60,0,2,1,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Goal","Thibo Janssens","K. FC Varsenare A",68,0,2,2,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute In","Yentl Dewilde","K. Eendr. Wervik A",72,1,2,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute Out","Maarten Houthoofd","K. Eendr. Wervik A",72,1,2,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Penalty","Valentin Mahieu","K. Eendr. Wervik A",75,1,3,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute In","Briek Crevits","K. FC Varsenare A",76,0,3,2,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute Out","Jerzy Mestdagh","K. FC Varsenare A",76,0,3,2,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Goal","Yentl Dewilde","K. Eendr. Wervik A",80,1,4,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute In","Tristan Prinsier","K. Eendr. Wervik A",83,1,4,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Substitute Out","Aristote Madiani","K. Eendr. Wervik A",83,1,4,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Goal","Jerzy Mestdagh","K. FC Varsenare A",89,0,4,3,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124491","K. Eendr. Wervik A","K. FC Varsenare A","Goal","Gianni Lingier","K. Eendr. Wervik A",90,1,5,3,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Goal","Rutger Sturm","K. RC Bissegem",9,1,1,0,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Goal","Yoran Deleu","Club Roeselare",37,0,1,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Goal","Orry Vancraeyveldt","K. RC Bissegem",52,1,2,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute In","Andres Dewaele","K. RC Bissegem",59,1,2,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute Out","Rutger Sturm","K. RC Bissegem",59,1,2,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute In","Jobbe Dekimpe","Club Roeselare",59,0,2,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute Out","Dylan Vens","Club Roeselare",59,0,2,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute In","Matteo Coqu","K. RC Bissegem",70,1,2,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute Out","Glenn Lapeire","K. RC Bissegem",70,1,2,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute In","Sam Vanhuyse","Club Roeselare",70,0,2,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute Out","Vincent Provoost","Club Roeselare",70,0,2,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute In","Corentyn Duviler","K. RC Bissegem",79,1,2,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute In","Yari Vercaemere","K. RC Bissegem",79,1,2,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute Out","Kenzie Vandeputte","K. RC Bissegem",79,1,2,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Substitute Out","Gaëtan Tom Vercaemer","K. RC Bissegem",79,1,2,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Penalty","Gianni Vandecasteele","Club Roeselare",89,0,2,2,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124494","K. RC Bissegem","Club Roeselare","Yellow Card","Thibault Trioen","Club Roeselare",90,0,2,2,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Goal","Kasper Claeys","K.R.C. Waregem A",6,1,1,0,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Goal","Jörg Roger Dutoit","K.R.C. Waregem A",14,1,2,0,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute In","Gilles Van Maeldergem","K.R.C. Waregem A",60,1,2,0,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute Out","Robbe Debue","K.R.C. Waregem A",60,1,2,0,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute In","Jelle Declercq","K. WS Oudenburg",65,0,2,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute In","Maxim Notredame","K. WS Oudenburg",65,0,2,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute Out","Arnor Vanhee","K. WS Oudenburg",65,0,2,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute Out","Dieter Wittesaele","K. WS Oudenburg",65,0,2,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Goal","Gilles Van Maeldergem","K.R.C. Waregem A",70,1,3,0,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Goal","Yannick Laleman","K. WS Oudenburg",71,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute In","Omid Aslami","K. WS Oudenburg",72,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute Out","Matisse Coudeville","K. WS Oudenburg",72,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute In","Obi Lein","K.R.C. Waregem A",73,1,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute Out","Matteo Dujardin","K.R.C. Waregem A",73,1,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute In","Noah Debosschere","K.R.C. Waregem A",87,1,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute In","Denzel Van Fleteren","K.R.C. Waregem A",87,1,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute Out","Kasper Claeys","K.R.C. Waregem A",87,1,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124496","K.R.C. Waregem A","K. WS Oudenburg","Substitute Out","Emiel Delmulle","K.R.C. Waregem A",87,1,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Goal","Adan Lakhnigue","S.V. Wevelgem City A",14,1,1,0,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Yellow Card","Jimmy Leyder","Zwevegem Sport",16,0,1,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Yellow Card","Kenny Van Damme","Zwevegem Sport",21,0,1,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Goal","Tibo Margo","S.V. Wevelgem City A",35,1,2,0,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute In","Arthur Bracke","Zwevegem Sport",46,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute In","Mitch Voet","Zwevegem Sport",46,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute Out","Gilles Garrevoet","Zwevegem Sport",46,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute Out","Jimmy Leyder","Zwevegem Sport",46,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Yellow Card","Jordy Beirlaen","S.V. Wevelgem City A",56,1,2,0,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Yellow Card","Kenneth Deceuninck","Zwevegem Sport",57,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Yellow Card","Tibo Margo","S.V. Wevelgem City A",59,1,2,0,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Red Card","Matts Deneir","Zwevegem Sport",60,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Yellow Card","Mitch Voet","Zwevegem Sport",60,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute In","Henri Verlinde","Zwevegem Sport",61,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute Out","Edouard Lootens","Zwevegem Sport",61,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute In","Noah Halleumieux","S.V. Wevelgem City A",73,1,2,0,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute Out","Tibo Margo","S.V. Wevelgem City A",73,1,2,0,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute In","Said Hafidh Khatib","S.V. Wevelgem City A",77,1,2,0,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute Out","Medjon Hoxha","S.V. Wevelgem City A",77,1,2,0,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute In","Tom Dekampener","Zwevegem Sport",77,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Substitute Out","Kenneth Deceuninck","Zwevegem Sport",77,0,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124493","S.V. Wevelgem City A","Zwevegem Sport","Goal","Said Hafidh Khatib","S.V. Wevelgem City A",86,1,3,0,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124497","K.S.C. Wielsbeke","K. FC Heist A","Goal","Jan Claessens","K. FC Heist A",4,0,0,1,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124497","K.S.C. Wielsbeke","K. FC Heist A","Goal","Seppe Jeroen Lecour","K.S.C. Wielsbeke",10,1,1,1,"K. FC Heist A"
